event_id,session_id,customer_id,event_type,event_time,device,variant
49302,24662,267,visit,2025-10-09 04:23:39,mobile,
49303,24662,267,view_product,2025-10-09 04:27:46,mobile,
49304,24662,267,add_to_cart,2025-10-09 04:31:34,mobile,
49305,24663,,visit,2025-10-09 23:03:22,desktop,
49306,24663,,view_product,2025-10-09 23:03:42,desktop,
49307,24664,1558,visit,2025-10-09 21:24:43,mobile,
49308,24664,1558,view_product,2025-10-09 21:25:30,mobile,
49309,24665,,visit,2025-10-09 13:50:48,desktop,
49310,24665,,view_product,2025-10-09 13:59:16,desktop,
49311,24665,,add_to_cart,2025-10-09 14:07:43,desktop,
49312,24666,,visit,2025-10-09 09:46:32,mobile,
49313,24667,1358,visit,2025-10-09 19:46:59,mobile,
49314,24668,1022,visit,2025-10-09 11:01:59,mobile,
49315,24668,1022,view_product,2025-10-09 11:07:17,mobile,
49316,24669,,visit,2025-10-09 01:34:41,desktop,
49317,24670,1721,visit,2025-10-09 18:16:18,desktop,
49318,24670,1721,view_product,2025-10-09 18:17:27,desktop,
49319,24670,1721,add_to_cart,2025-10-09 18:17:32,desktop,
49320,24670,1721,checkout,2025-10-09 18:27:23,desktop,
49321,24670,1721,purchase,2025-10-09 18:35:38,desktop,
49322,24671,,visit,2025-10-09 02:20:52,mobile,
49323,24672,,visit,2025-10-09 17:51:27,mobile,
49324,24673,2349,visit,2025-10-09 03:33:26,mobile,
49325,24673,2349,view_product,2025-10-09 03:36:43,mobile,
49326,24673,2349,add_to_cart,2025-10-09 03:40:14,mobile,
49327,24673,2349,checkout,2025-10-09 03:42:54,mobile,
49328,24673,2349,purchase,2025-10-09 03:52:32,mobile,
49329,24674,,visit,2025-10-09 14:21:31,desktop,
49330,24674,,view_product,2025-10-09 14:31:18,desktop,
49331,24675,,visit,2025-10-09 17:23:49,mobile,
49332,24676,1601,visit,2025-10-09 15:57:12,desktop,
49333,24676,1601,view_product,2025-10-09 15:57:20,desktop,
49334,24676,1601,add_to_cart,2025-10-09 16:00:41,desktop,
49335,24677,1557,visit,2025-10-09 13:47:18,mobile,
49336,24677,1557,view_product,2025-10-09 13:51:06,mobile,
49337,24677,1557,add_to_cart,2025-10-09 13:59:22,mobile,
49338,24677,1557,checkout,2025-10-09 14:04:26,mobile,
49339,24678,1922,visit,2025-10-09 00:45:13,desktop,
49340,24678,1922,view_product,2025-10-09 00:53:25,desktop,
49341,24678,1922,add_to_cart,2025-10-09 01:00:06,desktop,
49342,24678,1922,checkout,2025-10-09 01:02:11,desktop,
49343,24678,1922,purchase,2025-10-09 01:04:24,desktop,
49344,24679,,visit,2025-10-09 16:06:39,mobile,
49345,24680,,visit,2025-10-10 16:10:40,desktop,
49346,24680,,view_product,2025-10-10 16:12:53,desktop,
49347,24681,,visit,2025-10-10 13:29:57,mobile,
49348,24681,,view_product,2025-10-10 13:31:18,mobile,
49349,24681,,add_to_cart,2025-10-10 13:37:49,mobile,
49350,24681,,checkout,2025-10-10 13:43:01,mobile,
49351,24681,,purchase,2025-10-10 13:47:02,mobile,
49352,24682,,visit,2025-10-10 14:44:38,mobile,
49353,24683,559,visit,2025-10-10 10:33:30,mobile,
49354,24683,559,view_product,2025-10-10 10:37:46,mobile,
49355,24683,559,add_to_cart,2025-10-10 10:45:36,mobile,
49356,24683,559,checkout,2025-10-10 10:53:10,mobile,
49357,24684,2643,visit,2025-10-10 10:30:40,desktop,
49358,24685,2961,visit,2025-10-10 08:09:17,mobile,
49359,24685,2961,view_product,2025-10-10 08:16:52,mobile,
49360,24685,2961,add_to_cart,2025-10-10 08:17:52,mobile,
49361,24685,2961,checkout,2025-10-10 08:24:05,mobile,
49362,24686,,visit,2025-10-10 19:27:58,desktop,
49363,24687,1559,visit,2025-10-10 16:37:35,mobile,
49364,24687,1559,view_product,2025-10-10 16:41:38,mobile,
49365,24688,831,visit,2025-10-10 20:23:10,mobile,
49366,24689,,visit,2025-10-10 05:36:27,mobile,
49367,24689,,view_product,2025-10-10 05:44:31,mobile,
49368,24689,,add_to_cart,2025-10-10 05:46:19,mobile,
49369,24690,452,visit,2025-10-10 22:39:05,desktop,
49370,24690,452,view_product,2025-10-10 22:40:18,desktop,
49371,24690,452,add_to_cart,2025-10-10 22:49:03,desktop,
49372,24690,452,checkout,2025-10-10 22:55:07,desktop,
49373,24691,,visit,2025-10-10 20:29:17,desktop,
49374,24692,576,visit,2025-10-10 01:09:18,desktop,
49375,24692,576,view_product,2025-10-10 01:09:37,desktop,
49376,24693,2523,visit,2025-10-10 14:12:14,desktop,
49377,24693,2523,view_product,2025-10-10 14:15:56,desktop,
49378,24694,826,visit,2025-10-10 21:54:41,desktop,
49379,24694,826,view_product,2025-10-10 22:04:27,desktop,
49380,24695,,visit,2025-10-10 01:23:50,mobile,
49381,24695,,view_product,2025-10-10 01:28:00,mobile,
49382,24696,1221,visit,2025-10-10 02:40:53,mobile,
49383,24696,1221,view_product,2025-10-10 02:49:40,mobile,
49384,24697,,visit,2025-10-10 02:24:34,mobile,
49385,24698,,visit,2025-10-10 09:10:50,mobile,
49386,24698,,view_product,2025-10-10 09:15:28,mobile,
49387,24699,,visit,2025-10-10 04:56:48,mobile,
49388,24700,976,visit,2025-10-10 04:39:00,desktop,
49389,24700,976,view_product,2025-10-10 04:39:16,desktop,
49390,24701,1161,visit,2025-10-10 09:57:27,mobile,
49391,24702,1183,visit,2025-10-10 00:17:11,mobile,
49392,24703,2681,visit,2025-10-10 19:09:49,desktop,
49393,24704,2469,visit,2025-10-10 04:44:18,desktop,
49394,24705,998,visit,2025-10-10 02:13:50,mobile,
49395,24705,998,view_product,2025-10-10 02:18:35,mobile,
49396,24706,,visit,2025-10-10 03:15:58,desktop,
49397,24707,290,visit,2025-10-10 01:54:48,desktop,
49398,24708,,visit,2025-10-10 15:26:36,mobile,
49399,24709,1006,visit,2025-10-10 18:06:14,desktop,
49400,24709,1006,view_product,2025-10-10 18:12:35,desktop,
49401,24710,354,visit,2025-10-10 02:11:39,mobile,
49402,24711,,visit,2025-10-10 16:46:48,mobile,
49403,24712,,visit,2025-10-10 04:48:55,mobile,
49404,24713,797,visit,2025-10-10 09:27:00,mobile,
49405,24713,797,view_product,2025-10-10 09:27:59,mobile,
49406,24713,797,add_to_cart,2025-10-10 09:28:33,mobile,
49407,24714,,visit,2025-10-10 22:50:04,mobile,
49408,24714,,view_product,2025-10-10 22:54:33,mobile,
49409,24715,1571,visit,2025-10-10 06:25:44,mobile,
49410,24715,1571,view_product,2025-10-10 06:32:25,mobile,
49411,24716,,visit,2025-10-10 17:52:39,mobile,
49412,24716,,view_product,2025-10-10 17:54:49,mobile,
49413,24717,1891,visit,2025-10-10 15:59:38,mobile,
49414,24717,1891,view_product,2025-10-10 16:00:25,mobile,
49415,24717,1891,add_to_cart,2025-10-10 16:07:20,mobile,
49416,24717,1891,checkout,2025-10-10 16:11:48,mobile,
49417,24717,1891,purchase,2025-10-10 16:13:33,mobile,
49418,24718,42,visit,2025-10-10 20:01:07,mobile,
49419,24718,42,view_product,2025-10-10 20:06:30,mobile,
49420,24719,,visit,2025-10-10 03:45:52,mobile,
49421,24719,,view_product,2025-10-10 03:50:33,mobile,
49422,24719,,add_to_cart,2025-10-10 03:52:52,mobile,
49423,24719,,checkout,2025-10-10 04:01:15,mobile,
49424,24719,,purchase,2025-10-10 04:06:21,mobile,
49425,24720,899,visit,2025-10-10 10:00:04,mobile,
49426,24721,,visit,2025-10-10 13:20:10,mobile,
49427,24722,887,visit,2025-10-10 09:47:40,mobile,
49428,24722,887,view_product,2025-10-10 09:53:24,mobile,
49429,24722,887,add_to_cart,2025-10-10 10:02:39,mobile,
49430,24722,887,checkout,2025-10-10 10:12:08,mobile,
49431,24723,,visit,2025-10-10 05:12:15,mobile,
49432,24724,221,visit,2025-10-10 18:48:09,desktop,
49433,24724,221,view_product,2025-10-10 18:54:16,desktop,
49434,24725,174,visit,2025-10-10 14:53:27,desktop,
49435,24725,174,view_product,2025-10-10 15:02:33,desktop,
49436,24726,,visit,2025-10-10 09:57:48,mobile,
49437,24726,,view_product,2025-10-10 10:04:14,mobile,
49438,24727,,visit,2025-10-10 02:54:57,mobile,
49439,24728,,visit,2025-10-10 00:29:55,mobile,
49440,24729,,visit,2025-10-10 10:49:07,desktop,
49441,24729,,view_product,2025-10-10 10:49:49,desktop,
49442,24730,2592,visit,2025-10-11 11:56:12,desktop,
49443,24730,2592,view_product,2025-10-11 11:57:46,desktop,
49444,24731,2693,visit,2025-10-11 01:50:57,mobile,
49445,24732,2791,visit,2025-10-11 21:32:41,mobile,
49446,24732,2791,view_product,2025-10-11 21:38:39,mobile,
49447,24733,628,visit,2025-10-11 18:42:28,mobile,
49448,24733,628,view_product,2025-10-11 18:45:27,mobile,
49449,24734,1112,visit,2025-10-11 12:06:04,mobile,
49450,24734,1112,view_product,2025-10-11 12:15:36,mobile,
49451,24734,1112,add_to_cart,2025-10-11 12:19:12,mobile,
49452,24734,1112,checkout,2025-10-11 12:26:26,mobile,
49453,24734,1112,purchase,2025-10-11 12:33:08,mobile,
49454,24735,1456,visit,2025-10-11 23:46:18,mobile,
49455,24735,1456,view_product,2025-10-11 23:47:28,mobile,
49456,24735,1456,add_to_cart,2025-10-11 23:54:34,mobile,
49457,24735,1456,checkout,2025-10-12 00:02:42,mobile,
49458,24735,1456,purchase,2025-10-12 00:12:11,mobile,
49459,24736,700,visit,2025-10-11 18:31:11,mobile,
49460,24736,700,view_product,2025-10-11 18:36:38,mobile,
49461,24736,700,add_to_cart,2025-10-11 18:41:46,mobile,
49462,24737,,visit,2025-10-11 22:49:34,mobile,
49463,24738,1890,visit,2025-10-11 13:18:18,mobile,
49464,24738,1890,view_product,2025-10-11 13:23:29,mobile,
49465,24739,,visit,2025-10-11 19:12:33,mobile,
49466,24739,,view_product,2025-10-11 19:13:57,mobile,
49467,24739,,add_to_cart,2025-10-11 19:15:37,mobile,
49468,24740,,visit,2025-10-11 07:44:51,desktop,
49469,24741,1677,visit,2025-10-11 23:17:32,mobile,
49470,24741,1677,view_product,2025-10-11 23:19:47,mobile,
49471,24742,,visit,2025-10-11 03:59:07,mobile,
49472,24742,,view_product,2025-10-11 04:02:32,mobile,
49473,24743,1217,visit,2025-10-11 16:44:20,mobile,
49474,24744,,visit,2025-10-11 16:22:31,desktop,
49475,24744,,view_product,2025-10-11 16:27:52,desktop,
49476,24745,2917,visit,2025-10-11 17:56:31,mobile,
49477,24745,2917,view_product,2025-10-11 18:02:39,mobile,
49478,24746,,visit,2025-10-11 09:35:48,mobile,
49479,24746,,view_product,2025-10-11 09:43:19,mobile,
49480,24747,714,visit,2025-10-11 07:56:48,desktop,
49481,24747,714,view_product,2025-10-11 08:01:11,desktop,
49482,24748,286,visit,2025-10-11 03:36:00,mobile,
49483,24749,,visit,2025-10-11 03:51:54,mobile,
49484,24749,,view_product,2025-10-11 03:53:20,mobile,
49485,24750,,visit,2025-10-11 01:47:47,mobile,
49486,24751,,visit,2025-10-11 00:42:31,mobile,
49487,24752,,visit,2025-10-11 05:35:14,mobile,
49488,24752,,view_product,2025-10-11 05:37:47,mobile,
49489,24753,493,visit,2025-10-11 22:30:44,mobile,
49490,24754,1673,visit,2025-10-11 15:25:39,mobile,
49491,24754,1673,view_product,2025-10-11 15:33:03,mobile,
49492,24755,,visit,2025-10-11 19:26:53,mobile,
49493,24756,2550,visit,2025-10-11 06:47:43,mobile,
49494,24756,2550,view_product,2025-10-11 06:51:29,mobile,
49495,24757,1144,visit,2025-10-11 21:28:27,desktop,
49496,24758,283,visit,2025-10-11 04:17:17,mobile,
49497,24758,283,view_product,2025-10-11 04:24:39,mobile,
49498,24759,2140,visit,2025-10-11 14:54:03,desktop,
49499,24760,1909,visit,2025-10-11 13:41:26,desktop,
49500,24760,1909,view_product,2025-10-11 13:51:05,desktop,
49501,24761,580,visit,2025-10-11 16:44:26,mobile,
49502,24761,580,view_product,2025-10-11 16:54:24,mobile,
49503,24762,1188,visit,2025-10-11 06:08:51,mobile,
49504,24762,1188,view_product,2025-10-11 06:14:26,mobile,
49505,24763,,visit,2025-10-11 13:13:43,mobile,
49506,24763,,view_product,2025-10-11 13:20:11,mobile,
49507,24763,,add_to_cart,2025-10-11 13:27:05,mobile,
49508,24764,334,visit,2025-10-11 11:03:32,mobile,
49509,24764,334,view_product,2025-10-11 11:05:44,mobile,
49510,24765,193,visit,2025-10-11 20:54:32,mobile,
49511,24766,,visit,2025-10-11 17:32:48,mobile,
49512,24766,,view_product,2025-10-11 17:38:48,mobile,
49513,24767,1375,visit,2025-10-11 00:37:25,mobile,
49514,24767,1375,view_product,2025-10-11 00:44:19,mobile,
49515,24767,1375,add_to_cart,2025-10-11 00:53:53,mobile,
49516,24767,1375,checkout,2025-10-11 01:00:19,mobile,
49517,24767,1375,purchase,2025-10-11 01:06:20,mobile,
49518,24768,2938,visit,2025-10-11 23:46:23,desktop,
49519,24769,880,visit,2025-10-11 05:36:34,desktop,
49520,24770,,visit,2025-10-11 15:35:56,mobile,
49521,24770,,view_product,2025-10-11 15:43:49,mobile,
49522,24771,2134,visit,2025-10-11 20:01:15,desktop,
49523,24772,1690,visit,2025-10-11 09:50:36,mobile,
49524,24773,1921,visit,2025-10-12 02:27:02,desktop,
49525,24774,,visit,2025-10-12 06:28:45,mobile,
49526,24774,,view_product,2025-10-12 06:33:56,mobile,
49527,24775,1820,visit,2025-10-12 22:24:08,mobile,
49528,24775,1820,view_product,2025-10-12 22:31:53,mobile,
49529,24776,2897,visit,2025-10-12 16:32:31,mobile,
49530,24776,2897,view_product,2025-10-12 16:36:25,mobile,
49531,24777,1397,visit,2025-10-12 04:00:40,mobile,
49532,24777,1397,view_product,2025-10-12 04:04:33,mobile,
49533,24778,,visit,2025-10-12 10:33:31,mobile,
49534,24779,437,visit,2025-10-12 22:15:34,mobile,
49535,24779,437,view_product,2025-10-12 22:25:21,mobile,
49536,24779,437,add_to_cart,2025-10-12 22:29:36,mobile,
49537,24780,,visit,2025-10-12 09:36:47,desktop,
49538,24781,,visit,2025-10-12 22:12:30,desktop,
49539,24782,,visit,2025-10-12 19:01:54,mobile,
49540,24783,715,visit,2025-10-12 09:43:17,mobile,
49541,24783,715,view_product,2025-10-12 09:53:14,mobile,
49542,24784,,visit,2025-10-12 13:08:48,mobile,
49543,24785,2428,visit,2025-10-12 06:41:47,mobile,
49544,24786,1948,visit,2025-10-12 17:33:15,mobile,
49545,24786,1948,view_product,2025-10-12 17:33:49,mobile,
49546,24786,1948,add_to_cart,2025-10-12 17:43:47,mobile,
49547,24787,,visit,2025-10-12 04:49:39,mobile,
49548,24787,,view_product,2025-10-12 04:55:14,mobile,
49549,24788,,visit,2025-10-12 07:15:18,desktop,
49550,24788,,view_product,2025-10-12 07:21:45,desktop,
49551,24789,956,visit,2025-10-12 18:28:01,desktop,
49552,24789,956,view_product,2025-10-12 18:28:16,desktop,
49553,24790,,visit,2025-10-12 06:17:44,mobile,
49554,24790,,view_product,2025-10-12 06:26:12,mobile,
49555,24791,,visit,2025-10-12 22:38:55,mobile,
49556,24792,2016,visit,2025-10-12 07:50:30,mobile,
49557,24793,2459,visit,2025-10-12 09:13:52,mobile,
49558,24793,2459,view_product,2025-10-12 09:16:54,mobile,
49559,24793,2459,add_to_cart,2025-10-12 09:26:25,mobile,
49560,24793,2459,checkout,2025-10-12 09:30:55,mobile,
49561,24793,2459,purchase,2025-10-12 09:38:50,mobile,
49562,24794,2238,visit,2025-10-12 08:42:48,mobile,
49563,24794,2238,view_product,2025-10-12 08:46:09,mobile,
49564,24795,1715,visit,2025-10-12 08:24:09,desktop,
49565,24795,1715,view_product,2025-10-12 08:28:05,desktop,
49566,24796,2558,visit,2025-10-12 11:15:15,mobile,
49567,24796,2558,view_product,2025-10-12 11:21:10,mobile,
49568,24796,2558,add_to_cart,2025-10-12 11:25:52,mobile,
49569,24796,2558,checkout,2025-10-12 11:30:41,mobile,
49570,24797,463,visit,2025-10-12 00:23:32,mobile,
49571,24797,463,view_product,2025-10-12 00:28:41,mobile,
49572,24798,,visit,2025-10-12 07:25:23,mobile,
49573,24799,1416,visit,2025-10-12 14:20:02,desktop,
49574,24799,1416,view_product,2025-10-12 14:27:34,desktop,
49575,24800,638,visit,2025-10-12 09:21:51,desktop,
49576,24800,638,view_product,2025-10-12 09:24:44,desktop,
49577,24801,2334,visit,2025-10-12 12:44:17,mobile,
49578,24802,,visit,2025-10-12 10:24:05,mobile,
49579,24802,,view_product,2025-10-12 10:32:14,mobile,
49580,24803,,visit,2025-10-12 21:40:56,mobile,
49581,24804,2926,visit,2025-10-12 04:34:00,mobile,
49582,24804,2926,view_product,2025-10-12 04:38:24,mobile,
49583,24804,2926,add_to_cart,2025-10-12 04:43:37,mobile,
49584,24804,2926,checkout,2025-10-12 04:48:20,mobile,
49585,24804,2926,purchase,2025-10-12 04:56:16,mobile,
49586,24805,739,visit,2025-10-12 12:04:19,mobile,
49587,24806,1422,visit,2025-10-12 12:02:51,mobile,
49588,24806,1422,view_product,2025-10-12 12:03:30,mobile,
49589,24807,,visit,2025-10-12 08:33:50,mobile,
49590,24808,,visit,2025-10-12 02:12:21,mobile,
49591,24808,,view_product,2025-10-12 02:19:18,mobile,
49592,24809,1278,visit,2025-10-12 20:22:35,mobile,
49593,24809,1278,view_product,2025-10-12 20:26:24,mobile,
49594,24809,1278,add_to_cart,2025-10-12 20:26:40,mobile,
49595,24809,1278,checkout,2025-10-12 20:32:09,mobile,
49596,24809,1278,purchase,2025-10-12 20:41:13,mobile,
49597,24810,,visit,2025-10-12 12:49:00,mobile,
49598,24811,1842,visit,2025-10-12 17:39:54,desktop,
49599,24811,1842,view_product,2025-10-12 17:47:59,desktop,
49600,24812,1295,visit,2025-10-12 13:39:25,mobile,
49601,24813,787,visit,2025-10-12 08:59:38,mobile,
49602,24813,787,view_product,2025-10-12 09:02:23,mobile,
49603,24814,,visit,2025-10-12 08:41:19,mobile,
49604,24815,,visit,2025-10-12 13:25:28,mobile,
49605,24815,,view_product,2025-10-12 13:29:56,mobile,
49606,24816,1256,visit,2025-10-12 04:03:56,mobile,
49607,24816,1256,view_product,2025-10-12 04:05:18,mobile,
49608,24817,836,visit,2025-10-12 05:08:09,desktop,
49609,24818,,visit,2025-10-12 21:50:46,desktop,
49610,24818,,view_product,2025-10-12 21:51:03,desktop,
49611,24818,,add_to_cart,2025-10-12 21:57:31,desktop,
49612,24818,,checkout,2025-10-12 21:59:09,desktop,
49613,24818,,purchase,2025-10-12 22:03:45,desktop,
49614,24819,987,visit,2025-10-13 14:24:30,desktop,
49615,24820,1040,visit,2025-10-13 00:00:10,desktop,
49616,24821,2973,visit,2025-10-13 04:37:11,mobile,
49617,24822,,visit,2025-10-13 09:02:20,mobile,
49618,24823,2698,visit,2025-10-13 03:55:21,mobile,
49619,24823,2698,view_product,2025-10-13 03:59:12,mobile,
49620,24823,2698,add_to_cart,2025-10-13 04:05:26,mobile,
49621,24823,2698,checkout,2025-10-13 04:11:41,mobile,
49622,24824,,visit,2025-10-13 18:34:49,mobile,
49623,24824,,view_product,2025-10-13 18:43:16,mobile,
49624,24824,,add_to_cart,2025-10-13 18:49:34,mobile,
49625,24824,,checkout,2025-10-13 18:53:16,mobile,
49626,24824,,purchase,2025-10-13 19:02:11,mobile,
49627,24825,1380,visit,2025-10-13 17:14:07,desktop,
49628,24826,1572,visit,2025-10-13 23:35:16,mobile,
49629,24826,1572,view_product,2025-10-13 23:44:41,mobile,
49630,24826,1572,add_to_cart,2025-10-13 23:50:25,mobile,
49631,24826,1572,checkout,2025-10-13 23:57:10,mobile,
49632,24826,1572,purchase,2025-10-14 00:03:24,mobile,
49633,24827,1636,visit,2025-10-13 23:25:27,desktop,
49634,24828,880,visit,2025-10-13 16:10:35,mobile,
49635,24829,354,visit,2025-10-13 23:24:53,mobile,
49636,24829,354,view_product,2025-10-13 23:34:32,mobile,
49637,24830,,visit,2025-10-13 20:01:28,mobile,
49638,24830,,view_product,2025-10-13 20:11:14,mobile,
49639,24831,1618,visit,2025-10-13 00:04:55,desktop,
49640,24831,1618,view_product,2025-10-13 00:11:30,desktop,
49641,24832,1598,visit,2025-10-13 13:42:14,mobile,
49642,24832,1598,view_product,2025-10-13 13:44:04,mobile,
49643,24833,699,visit,2025-10-13 22:17:56,desktop,
49644,24834,,visit,2025-10-13 14:44:59,mobile,
49645,24834,,view_product,2025-10-13 14:54:25,mobile,
49646,24834,,add_to_cart,2025-10-13 14:58:04,mobile,
49647,24834,,checkout,2025-10-13 15:02:56,mobile,
49648,24834,,purchase,2025-10-13 15:06:09,mobile,
49649,24835,,visit,2025-10-13 09:24:26,mobile,
49650,24836,,visit,2025-10-13 17:28:35,mobile,
49651,24837,,visit,2025-10-13 07:30:42,desktop,
49652,24837,,view_product,2025-10-13 07:40:21,desktop,
49653,24837,,add_to_cart,2025-10-13 07:47:30,desktop,
49654,24838,,visit,2025-10-13 18:56:15,mobile,
49655,24838,,view_product,2025-10-13 19:02:44,mobile,
49656,24838,,add_to_cart,2025-10-13 19:08:35,mobile,
49657,24839,,visit,2025-10-13 04:43:40,mobile,
49658,24839,,view_product,2025-10-13 04:52:17,mobile,
49659,24840,,visit,2025-10-13 13:55:30,desktop,
49660,24840,,view_product,2025-10-13 14:01:38,desktop,
49661,24841,,visit,2025-10-13 06:33:36,mobile,
49662,24841,,view_product,2025-10-13 06:42:29,mobile,
49663,24842,2078,visit,2025-10-13 20:47:31,desktop,
49664,24843,1753,visit,2025-10-13 16:01:41,mobile,
49665,24844,,visit,2025-10-13 10:06:26,mobile,
49666,24845,,visit,2025-10-13 11:36:55,mobile,
49667,24845,,view_product,2025-10-13 11:44:34,mobile,
49668,24846,1262,visit,2025-10-13 16:12:58,mobile,
49669,24847,,visit,2025-10-14 13:53:15,mobile,
49670,24848,2191,visit,2025-10-14 07:56:48,mobile,
49671,24848,2191,view_product,2025-10-14 08:06:18,mobile,
49672,24848,2191,add_to_cart,2025-10-14 08:09:09,mobile,
49673,24848,2191,checkout,2025-10-14 08:12:49,mobile,
49674,24848,2191,purchase,2025-10-14 08:17:17,mobile,
49675,24849,,visit,2025-10-14 18:13:56,mobile,
49676,24849,,view_product,2025-10-14 18:20:35,mobile,
49677,24850,1119,visit,2025-10-14 22:47:35,mobile,
49678,24851,1293,visit,2025-10-14 18:39:39,desktop,
49679,24852,2958,visit,2025-10-14 10:48:26,mobile,
49680,24852,2958,view_product,2025-10-14 10:50:53,mobile,
49681,24853,63,visit,2025-10-14 05:07:55,mobile,
49682,24854,861,visit,2025-10-14 05:42:46,desktop,
49683,24854,861,view_product,2025-10-14 05:50:06,desktop,
49684,24855,1403,visit,2025-10-14 06:27:26,mobile,
49685,24855,1403,view_product,2025-10-14 06:29:24,mobile,
49686,24855,1403,add_to_cart,2025-10-14 06:30:14,mobile,
49687,24856,2170,visit,2025-10-14 17:45:00,desktop,
49688,24856,2170,view_product,2025-10-14 17:49:34,desktop,
49689,24857,983,visit,2025-10-14 09:34:59,desktop,
49690,24858,1667,visit,2025-10-14 02:49:35,mobile,
49691,24859,1554,visit,2025-10-14 17:29:07,desktop,
49692,24859,1554,view_product,2025-10-14 17:36:48,desktop,
49693,24859,1554,add_to_cart,2025-10-14 17:41:13,desktop,
49694,24860,1900,visit,2025-10-14 07:06:36,mobile,
49695,24861,2095,visit,2025-10-14 10:27:48,desktop,
49696,24862,,visit,2025-10-14 07:27:26,mobile,
49697,24862,,view_product,2025-10-14 07:35:56,mobile,
49698,24863,61,visit,2025-10-14 08:08:33,mobile,
49699,24863,61,view_product,2025-10-14 08:09:25,mobile,
49700,24863,61,add_to_cart,2025-10-14 08:18:39,mobile,
49701,24863,61,checkout,2025-10-14 08:20:42,mobile,
49702,24863,61,purchase,2025-10-14 08:22:35,mobile,
49703,24864,1849,visit,2025-10-14 08:03:56,mobile,
49704,24864,1849,view_product,2025-10-14 08:05:44,mobile,
49705,24864,1849,add_to_cart,2025-10-14 08:13:05,mobile,
49706,24865,,visit,2025-10-14 04:00:02,mobile,
49707,24865,,view_product,2025-10-14 04:08:31,mobile,
49708,24866,1297,visit,2025-10-14 14:15:12,mobile,
49709,24867,630,visit,2025-10-14 07:02:03,mobile,
49710,24867,630,view_product,2025-10-14 07:06:40,mobile,
49711,24868,305,visit,2025-10-14 09:28:54,desktop,
49712,24868,305,view_product,2025-10-14 09:34:17,desktop,
49713,24868,305,add_to_cart,2025-10-14 09:37:19,desktop,
49714,24868,305,checkout,2025-10-14 09:38:07,desktop,
49715,24868,305,purchase,2025-10-14 09:42:15,desktop,
49716,24869,679,visit,2025-10-14 18:15:23,desktop,
49717,24870,7,visit,2025-10-14 17:34:35,mobile,
49718,24870,7,view_product,2025-10-14 17:38:47,mobile,
49719,24871,,visit,2025-10-14 15:34:56,mobile,
49720,24871,,view_product,2025-10-14 15:41:24,mobile,
49721,24872,,visit,2025-10-14 11:34:45,desktop,
49722,24873,1632,visit,2025-10-14 09:48:49,mobile,
49723,24873,1632,view_product,2025-10-14 09:55:50,mobile,
49724,24873,1632,add_to_cart,2025-10-14 09:59:35,mobile,
49725,24873,1632,checkout,2025-10-14 10:05:10,mobile,
49726,24874,2852,visit,2025-10-14 10:59:31,mobile,
49727,24874,2852,view_product,2025-10-14 11:07:53,mobile,
49728,24875,,visit,2025-10-14 17:46:31,mobile,
49729,24875,,view_product,2025-10-14 17:50:27,mobile,
49730,24876,3018,visit,2025-10-14 23:19:43,mobile,
49731,24876,3018,view_product,2025-10-14 23:28:28,mobile,
49732,24877,2112,visit,2025-10-14 12:09:46,mobile,
49733,24877,2112,view_product,2025-10-14 12:10:35,mobile,
49734,24878,2652,visit,2025-10-14 02:12:00,mobile,
49735,24878,2652,view_product,2025-10-14 02:18:39,mobile,
49736,24878,2652,add_to_cart,2025-10-14 02:20:07,mobile,
49737,24879,,visit,2025-10-14 20:50:14,desktop,
49738,24879,,view_product,2025-10-14 20:58:00,desktop,
49739,24880,,visit,2025-10-14 09:41:40,desktop,
49740,24881,1418,visit,2025-10-14 08:20:24,mobile,
49741,24881,1418,view_product,2025-10-14 08:22:46,mobile,
49742,24882,,visit,2025-10-14 14:02:21,desktop,
49743,24882,,view_product,2025-10-14 14:05:15,desktop,
49744,24882,,add_to_cart,2025-10-14 14:11:02,desktop,
49745,24883,,visit,2025-10-14 11:30:26,desktop,
49746,24883,,view_product,2025-10-14 11:36:44,desktop,
49747,24884,,visit,2025-10-14 16:03:38,desktop,
49748,24884,,view_product,2025-10-14 16:04:36,desktop,
49749,24885,3032,visit,2025-10-14 22:57:07,mobile,
49750,24886,,visit,2025-10-15 04:42:32,mobile,
49751,24886,,view_product,2025-10-15 04:51:43,mobile,
49752,24886,,add_to_cart,2025-10-15 04:55:04,mobile,
49753,24886,,checkout,2025-10-15 05:02:25,mobile,
49754,24887,,visit,2025-10-15 10:59:45,desktop,
49755,24888,,visit,2025-10-15 18:29:41,mobile,
49756,24888,,view_product,2025-10-15 18:37:02,mobile,
49757,24889,2551,visit,2025-10-15 00:05:55,mobile,
49758,24889,2551,view_product,2025-10-15 00:06:47,mobile,
49759,24889,2551,add_to_cart,2025-10-15 00:11:10,mobile,
49760,24890,,visit,2025-10-15 05:13:00,desktop,
49761,24890,,view_product,2025-10-15 05:21:48,desktop,
49762,24890,,add_to_cart,2025-10-15 05:23:46,desktop,
49763,24890,,checkout,2025-10-15 05:27:30,desktop,
49764,24891,1762,visit,2025-10-15 07:44:26,desktop,
49765,24891,1762,view_product,2025-10-15 07:44:34,desktop,
49766,24892,,visit,2025-10-15 15:41:16,mobile,
49767,24892,,view_product,2025-10-15 15:45:36,mobile,
49768,24893,404,visit,2025-10-15 18:26:43,mobile,
