customer_id,city,channel,signup_month,days_to_first_order,first_payment_method,first_status,first_discount_pct,first_n_items,first_has_electronics,first_order_value,days_since_first_order,repeated
1304,Phuket,organic,11,13,credit_card,completed,10,2,0,4708,412,1
1307,Khon Kaen,ads,11,13,credit_card,completed,10,1,0,2109,411,0
1308,Khon Kaen,organic,11,8,promptpay,completed,0,3,1,35033,416,1
1309,Chiang Mai,organic,11,9,promptpay,completed,0,2,0,5408,415,1
1311,Bangkok,ads,11,10,promptpay,completed,0,3,0,5177,413,1
1312,Bangkok,ads,11,4,credit_card,completed,0,1,0,259,419,1
1313,Bangkok,referral,11,9,credit_card,completed,0,1,0,2109,414,1
1314,Khon Kaen,organic,11,12,promptpay,returned,10,1,0,429,411,0
1315,Hat Yai,ads,11,10,credit_card,completed,0,2,0,2396,413,1
1316,Bangkok,ads,11,3,promptpay,completed,0,2,0,1628,420,1
1317,Nakhon Ratchasima,organic,11,1,credit_card,completed,0,3,1,8657,421,1
1319,Bangkok,organic,11,8,credit_card,completed,5,3,0,4267,414,1
1320,Bangkok,organic,11,3,credit_card,completed,0,1,0,1438,418,1
1321,Bangkok,organic,11,4,promptpay,returned,0,2,0,858,417,1
1322,Nakhon Ratchasima,organic,11,5,promptpay,completed,0,1,0,1759,416,1
1323,Chon Buri,organic,11,12,promptpay,completed,0,1,1,3959,409,1
1324,Bangkok,ads,11,7,bank_transfer,completed,0,1,0,379,413,1
1325,Chiang Mai,ads,11,5,credit_card,completed,5,3,1,64625,415,1
1326,Bangkok,ads,11,7,credit_card,completed,0,1,0,449,413,1
1327,Hat Yai,organic,11,7,promptpay,completed,5,1,0,2898,412,1
1329,Bangkok,ads,11,2,promptpay,completed,0,2,1,45896,417,0
1330,Udon Thani,organic,11,14,cod,completed,0,1,0,849,405,1
1331,Bangkok,organic,11,6,bank_transfer,completed,0,2,0,1518,413,1
1332,Bangkok,organic,11,0,credit_card,completed,0,1,0,779,419,1
1333,Bangkok,organic,11,7,credit_card,completed,15,1,0,858,411,1
1334,Udon Thani,organic,11,11,promptpay,completed,20,2,1,2268,407,1
1335,Bangkok,organic,11,11,credit_card,completed,0,2,0,5818,407,1
1336,Udon Thani,organic,11,2,cod,completed,0,1,1,16419,415,1
1337,Hat Yai,referral,11,11,cod,returned,10,2,1,14937,406,1
1338,Chiang Mai,ads,11,1,promptpay,completed,0,1,0,769,416,1
1339,Nakhon Ratchasima,organic,11,4,credit_card,cancelled,0,2,1,10597,413,1
1342,Bangkok,ads,11,9,credit_card,completed,0,1,0,549,407,1
1343,Nakhon Ratchasima,referral,11,10,promptpay,completed,0,1,0,458,406,0
1344,Chiang Mai,ads,11,3,credit_card,completed,0,2,1,14598,413,1
1345,Bangkok,ads,11,2,credit_card,completed,0,2,0,1057,414,1
1346,Bangkok,referral,11,4,credit_card,completed,0,1,0,1949,412,1
1348,Chiang Mai,organic,11,1,promptpay,completed,0,2,1,12777,415,0
1349,Phuket,organic,11,11,credit_card,completed,0,1,0,999,404,0
1350,Khon Kaen,organic,11,2,credit_card,completed,20,1,0,329,413,1
1351,Bangkok,organic,11,7,credit_card,completed,10,1,0,1329,407,1
1352,Chon Buri,organic,11,7,cod,completed,0,1,1,20069,407,1
1353,Nakhon Ratchasima,organic,11,14,cod,completed,0,1,0,1759,400,0
1354,Hat Yai,organic,11,13,promptpay,completed,0,1,0,849,401,1
1356,Bangkok,referral,11,9,promptpay,completed,0,1,0,379,405,1
1357,Bangkok,organic,11,0,credit_card,completed,0,2,1,7776,414,1
1358,Udon Thani,organic,11,2,credit_card,completed,0,2,1,7668,411,0
1359,Chiang Mai,organic,11,11,promptpay,completed,0,1,0,1759,402,1
1360,Nakhon Ratchasima,ads,11,3,credit_card,completed,0,1,0,2278,410,1
1361,Bangkok,ads,11,4,promptpay,completed,0,1,1,4069,409,0
1362,Chon Buri,ads,11,3,promptpay,completed,0,2,0,6338,409,1
1363,Khon Kaen,organic,11,9,bank_transfer,completed,0,3,0,4797,403,1
1365,Bangkok,organic,11,2,bank_transfer,completed,0,2,1,2056,410,1
1366,Nakhon Ratchasima,ads,11,11,credit_card,completed,0,1,0,438,400,1
1367,Nakhon Ratchasima,ads,11,6,cod,completed,0,1,0,4509,405,0
1368,Bangkok,ads,11,4,credit_card,completed,0,1,1,4069,407,1
1370,Bangkok,organic,11,12,promptpay,completed,0,1,0,849,398,1
1371,Bangkok,organic,11,2,promptpay,completed,5,2,0,1448,408,1
1372,Phuket,organic,11,8,cod,completed,0,1,0,139,402,1
1373,Nakhon Ratchasima,referral,11,10,credit_card,completed,0,1,0,859,400,1
1374,Bangkok,ads,11,9,cod,completed,0,1,0,1118,401,1
1375,Phuket,ads,11,5,promptpay,completed,0,1,0,1138,405,1
1376,Nakhon Ratchasima,referral,11,1,bank_transfer,completed,0,1,0,1609,408,1
1377,Nakhon Ratchasima,ads,11,0,promptpay,completed,0,2,0,338,409,1
1378,Nakhon Ratchasima,organic,11,12,credit_card,completed,10,1,0,209,396,1
1379,Khon Kaen,referral,11,11,promptpay,completed,20,3,1,17985,397,0
1380,Bangkok,organic,11,11,bank_transfer,completed,0,1,0,858,397,1
1381,Bangkok,organic,11,8,credit_card,completed,0,2,1,3607,400,1
1383,Bangkok,organic,11,10,credit_card,completed,10,2,1,17587,398,1
1384,Bangkok,ads,11,11,cod,completed,5,2,1,5938,396,1
1385,Nakhon Ratchasima,organic,11,10,promptpay,completed,0,3,1,19806,397,1
1386,Nakhon Ratchasima,ads,11,6,promptpay,completed,10,2,1,1737,401,1
1387,Chiang Mai,organic,11,6,promptpay,completed,5,3,0,2807,401,1
1388,Hat Yai,organic,11,7,promptpay,completed,0,1,0,569,400,1
1389,Bangkok,ads,11,13,credit_card,completed,10,2,0,5718,394,0
1390,Chon Buri,organic,11,11,bank_transfer,completed,0,2,0,2307,395,1
1391,Chiang Mai,organic,11,11,credit_card,completed,0,2,0,2778,395,1
1393,Nakhon Ratchasima,organic,11,11,cod,completed,0,2,1,8717,395,1
1394,Hat Yai,organic,11,4,credit_card,completed,0,1,0,1269,402,1
1395,Bangkok,organic,11,10,credit_card,completed,10,2,1,4788,396,1
1396,Bangkok,ads,11,11,promptpay,completed,0,1,0,1129,394,1
1397,Nakhon Ratchasima,organic,11,5,promptpay,completed,15,1,0,1758,400,1
1398,Bangkok,organic,11,12,promptpay,completed,0,2,1,6107,393,0
1400,Nakhon Ratchasima,organic,11,2,promptpay,completed,5,1,0,409,402,1
1401,Bangkok,referral,11,9,cod,completed,0,3,0,1505,395,1
1403,Phuket,ads,11,8,promptpay,completed,0,4,1,4706,396,1
1404,Bangkok,organic,11,7,promptpay,completed,5,1,0,2909,397,1
1405,Bangkok,organic,11,13,promptpay,completed,5,2,0,1517,391,1
1407,Nakhon Ratchasima,organic,11,3,bank_transfer,returned,0,2,0,2018,400,1
1408,Bangkok,organic,11,0,promptpay,completed,10,2,0,4636,403,1
1409,Khon Kaen,ads,11,8,credit_card,completed,0,1,0,1118,395,1
1410,Bangkok,organic,11,12,promptpay,completed,0,2,0,1567,391,1
1411,Bangkok,ads,11,8,credit_card,completed,0,2,1,19317,395,1
1412,Nakhon Ratchasima,referral,11,2,credit_card,completed,0,1,0,2007,401,1
1413,Phuket,ads,11,7,promptpay,completed,10,2,1,7926,395,0
1414,Chon Buri,organic,11,12,credit_card,completed,20,2,0,9547,390,1
1415,Bangkok,ads,11,9,promptpay,completed,0,1,1,19558,393,1
1416,Chon Buri,organic,11,14,promptpay,completed,0,1,0,1718,388,1
1417,Chon Buri,ads,11,9,credit_card,completed,15,1,0,569,393,1
1418,Bangkok,organic,11,1,promptpay,completed,0,2,0,2236,400,1
1419,Phuket,ads,11,9,credit_card,completed,0,1,0,1278,391,1
1420,Khon Kaen,referral,11,1,cod,completed,0,1,0,849,399,1
1421,Bangkok,referral,11,2,credit_card,completed,0,2,0,2808,397,1
1422,Bangkok,organic,11,4,credit_card,completed,0,1,0,2229,395,1
1423,Hat Yai,ads,11,3,cod,completed,0,2,0,2836,395,0
1424,Bangkok,ads,11,10,cod,cancelled,0,1,0,3939,388,1
1425,Chiang Mai,organic,11,8,cod,completed,0,2,1,5857,390,1
1426,Bangkok,ads,11,11,credit_card,completed,0,1,0,399,387,1
1427,Bangkok,organic,11,2,promptpay,completed,0,2,1,4267,396,1
1428,Chiang Mai,organic,11,10,cod,returned,0,1,1,1179,388,1
1429,Udon Thani,organic,11,5,cod,completed,0,2,1,2708,393,1
1431,Bangkok,ads,11,2,promptpay,completed,10,2,1,33917,395,1
1433,Bangkok,ads,11,14,promptpay,completed,0,1,0,499,382,1
1434,Udon Thani,organic,11,12,credit_card,completed,0,1,1,659,384,1
1435,Chiang Mai,organic,11,3,credit_card,completed,0,1,1,16419,393,1
1436,Chiang Mai,referral,11,5,promptpay,cancelled,20,1,0,1449,391,1
1437,Bangkok,ads,11,6,credit_card,completed,0,3,1,23616,390,1
1439,Chon Buri,referral,11,5,bank_transfer,completed,0,1,0,1029,391,1
1440,Hat Yai,organic,12,14,credit_card,completed,0,3,1,20815,381,1
1441,Chon Buri,organic,12,13,promptpay,completed,0,1,1,3279,382,1
1442,Hat Yai,organic,12,2,cod,completed,0,1,0,1098,393,1
1443,Bangkok,organic,12,7,bank_transfer,completed,0,2,1,17297,388,1
1444,Chiang Mai,organic,12,9,cod,completed,10,1,1,3657,386,0
1446,Udon Thani,ads,12,7,promptpay,completed,0,1,0,418,386,1
1447,Bangkok,ads,12,12,credit_card,completed,15,1,0,189,381,1
1448,Bangkok,organic,12,7,credit_card,completed,0,2,0,2136,386,1
1451,Bangkok,referral,12,8,promptpay,returned,0,1,0,849,383,1
1452,Bangkok,organic,12,4,bank_transfer,completed,0,1,0,1849,386,1
1454,Bangkok,ads,12,0,promptpay,returned,0,3,0,9636,390,1
1455,Bangkok,organic,12,4,promptpay,cancelled,5,2,1,14246,386,1
1456,Bangkok,ads,12,12,credit_card,completed,10,4,1,28924,378,1
1458,Bangkok,organic,12,11,credit_card,cancelled,0,2,0,1328,378,0
1459,Nakhon Ratchasima,organic,12,14,promptpay,completed,20,2,0,2018,375,1
1460,Nakhon Ratchasima,ads,12,8,promptpay,completed,0,2,0,1878,381,0
1461,Udon Thani,organic,12,0,promptpay,cancelled,0,2,1,14266,389,1
1462,Chon Buri,organic,12,14,credit_card,completed,10,2,0,1847,375,1
1463,Bangkok,organic,12,10,promptpay,completed,0,1,0,339,378,1
1464,Phuket,referral,12,1,promptpay,completed,0,4,0,2805,387,1
1467,Bangkok,organic,12,10,credit_card,completed,0,1,0,2369,378,1
1468,Bangkok,organic,12,10,credit_card,completed,5,2,1,8478,378,1
1469,Bangkok,organic,12,3,bank_transfer,completed,5,2,0,2008,384,1
1470,Hat Yai,referral,12,0,credit_card,completed,0,1,1,3279,387,1
1471,Chon Buri,organic,12,1,cod,completed,0,3,0,5805,385,1
1472,Khon Kaen,organic,12,7,promptpay,completed,0,1,0,139,379,0
1473,Nakhon Ratchasima,organic,12,11,cod,completed,5,2,0,4206,375,1
1474,Chiang Mai,organic,12,8,credit_card,returned,0,2,1,7837,378,1
1475,Bangkok,organic,12,14,credit_card,completed,10,3,1,5367,372,1
1476,Bangkok,organic,12,3,promptpay,completed,0,2,0,1828,382,1
1477,Hat Yai,organic,12,7,credit_card,completed,20,1,1,579,378,1
1478,Hat Yai,referral,12,1,promptpay,completed,0,2,1,19698,384,1
1480,Nakhon Ratchasima,ads,12,3,credit_card,completed,0,1,0,379,382,1
1482,Bangkok,ads,12,14,credit_card,cancelled,0,1,0,379,370,1
1483,Chiang Mai,organic,12,9,credit_card,completed,0,1,0,657,375,1
1484,Nakhon Ratchasima,ads,12,8,promptpay,completed,0,1,0,379,375,1
1486,Bangkok,ads,12,2,bank_transfer,cancelled,15,1,0,259,381,1
1487,Khon Kaen,ads,12,12,promptpay,completed,5,3,1,2147,371,1
1489,Udon Thani,organic,12,8,cod,completed,15,1,0,1129,374,1
1490,Bangkok,organic,12,2,bank_transfer,completed,0,2,0,4577,380,1
1491,Chiang Mai,organic,12,1,promptpay,completed,0,3,1,3027,380,1
1492,Bangkok,referral,12,5,credit_card,completed,0,2,1,5468,376,0
1493,Bangkok,organic,12,7,credit_card,completed,0,1,0,1698,374,1
1494,Chon Buri,organic,12,3,promptpay,returned,0,4,1,15826,378,1
1495,Hat Yai,referral,12,9,promptpay,completed,0,2,1,4647,372,1
1497,Nakhon Ratchasima,ads,12,8,promptpay,completed,15,1,0,12327,372,1
1498,Udon Thani,ads,12,12,credit_card,cancelled,0,1,1,11319,368,0
1499,Chiang Mai,organic,12,6,promptpay,completed,0,1,0,818,374,1
1500,Bangkok,organic,12,1,credit_card,completed,15,1,0,4509,379,1
1501,Khon Kaen,organic,12,4,credit_card,completed,0,2,1,3998,376,1
1502,Udon Thani,organic,12,3,credit_card,completed,0,3,1,8655,377,1
1503,Chiang Mai,ads,12,3,promptpay,completed,5,1,0,299,377,1
1504,Bangkok,organic,12,5,credit_card,completed,5,1,0,339,374,1
1506,Khon Kaen,referral,12,5,credit_card,completed,10,3,1,30975,374,1
1507,Khon Kaen,organic,12,7,promptpay,completed,5,2,1,4848,372,1
1508,Hat Yai,organic,12,11,credit_card,completed,0,1,0,2779,367,1
1509,Nakhon Ratchasima,organic,12,0,promptpay,completed,0,2,0,2016,378,1
1510,Bangkok,organic,12,5,credit_card,completed,0,2,0,1497,373,1
1511,Chiang Mai,organic,12,4,promptpay,completed,0,1,0,569,373,0
1512,Chiang Mai,organic,12,13,credit_card,completed,0,1,0,399,364,1
1513,Chiang Mai,organic,12,11,promptpay,completed,0,1,1,3829,366,1
1514,Bangkok,ads,12,8,cod,completed,5,3,1,14585,369,1
1515,Chon Buri,ads,12,8,credit_card,completed,0,3,1,21077,369,1
1516,Chiang Mai,referral,12,4,promptpay,completed,0,2,0,1258,373,1
1517,Hat Yai,organic,12,6,credit_card,completed,20,1,0,379,370,1
1519,Udon Thani,referral,12,7,credit_card,completed,10,2,0,3747,369,1
1520,Bangkok,organic,12,3,promptpay,completed,5,4,0,2056,373,1
1521,Bangkok,ads,12,3,promptpay,completed,15,2,1,22268,373,1
1522,Phuket,referral,12,9,cod,completed,10,1,0,379,367,1
1523,Chon Buri,organic,12,4,promptpay,completed,5,4,1,44376,371,1
1524,Bangkok,referral,12,0,credit_card,completed,10,3,0,4487,375,1
1525,Chon Buri,referral,12,1,promptpay,completed,0,1,0,1449,374,0
1527,Khon Kaen,organic,12,3,credit_card,cancelled,0,2,0,4717,371,1
1528,Bangkok,organic,12,3,promptpay,completed,0,3,0,5677,371,1
1529,Nakhon Ratchasima,ads,12,13,promptpay,cancelled,0,1,0,2779,361,1
1530,Bangkok,ads,12,14,promptpay,returned,0,3,1,20666,360,1
1531,Chon Buri,organic,12,3,credit_card,completed,0,4,1,9466,370,1
1532,Hat Yai,ads,12,9,credit_card,completed,0,4,1,34276,363,1
1533,Nakhon Ratchasima,ads,12,14,promptpay,completed,15,3,1,4467,358,1
1534,Bangkok,ads,12,13,cod,completed,0,1,0,509,359,1
1535,Phuket,ads,12,10,credit_card,completed,15,1,0,259,361,0
1536,Bangkok,referral,12,7,credit_card,completed,15,2,0,3636,364,0
1537,Phuket,organic,12,7,credit_card,completed,0,1,0,769,364,0
1538,Phuket,ads,12,3,credit_card,completed,0,1,0,299,367,1
1539,Bangkok,ads,12,11,promptpay,cancelled,0,2,1,4677,359,1
1540,Bangkok,ads,12,5,cod,returned,5,2,1,24147,365,1
1541,Udon Thani,ads,12,5,promptpay,completed,0,2,0,1327,365,1
1542,Bangkok,organic,12,3,bank_transfer,completed,20,1,0,1677,367,1
1543,Bangkok,organic,12,5,promptpay,completed,0,1,1,16419,365,1
1544,Khon Kaen,organic,12,14,promptpay,completed,10,1,0,379,356,0
1545,Nakhon Ratchasima,ads,12,13,promptpay,completed,20,1,0,1449,357,1
1546,Bangkok,ads,12,0,promptpay,completed,0,2,0,3828,369,0
1547,Hat Yai,referral,12,10,credit_card,completed,0,2,1,17207,359,0
1548,Bangkok,organic,12,10,promptpay,returned,0,3,1,17255,359,0
1549,Nakhon Ratchasima,organic,12,0,bank_transfer,returned,0,2,0,1647,369,1
1550,Bangkok,organic,12,0,credit_card,completed,0,2,0,1628,368,1
1551,Khon Kaen,ads,12,9,cod,completed,0,3,1,2907,359,0
1552,Khon Kaen,ads,12,11,cod,completed,15,3,0,8254,357,0
1553,Bangkok,organic,12,14,credit_card,completed,0,1,0,319,354,1
1554,Hat Yai,organic,12,7,cod,completed,0,1,0,1849,361,1
1555,Bangkok,ads,12,6,cod,completed,0,2,1,2358,362,1
1556,Khon Kaen,organic,12,7,promptpay,completed,0,3,0,2045,360,0
1557,Chiang Mai,organic,12,8,credit_card,completed,5,1,0,1759,359,1
1559,Phuket,organic,12,12,credit_card,completed,0,1,1,3959,354,1
1560,Udon Thani,organic,12,6,promptpay,completed,15,1,0,2577,360,0
1561,Bangkok,ads,12,0,credit_card,completed,0,2,1,14548,366,1
1562,Khon Kaen,organic,12,4,credit_card,completed,0,3,1,22155,361,0
1563,Khon Kaen,organic,12,2,bank_transfer,completed,15,1,1,1219,363,1
1564,Udon Thani,organic,12,4,credit_card,completed,5,1,0,329,361,1
1565,Udon Thani,ads,12,0,credit_card,cancelled,0,2,0,5207,365,0
1566,Hat Yai,ads,12,2,promptpay,completed,10,3,1,6137,363,1
1567,Hat Yai,organic,12,1,promptpay,cancelled,10,1,0,1558,364,1
1568,Bangkok,organic,1,7,promptpay,completed,0,1,0,818,357,1
1569,Udon Thani,organic,1,13,cod,completed,15,3,0,2526,351,1
1570,Bangkok,organic,1,0,promptpay,completed,0,2,1,3637,364,1
1571,Nakhon Ratchasima,organic,1,11,promptpay,completed,0,1,1,13239,353,0
1572,Chon Buri,ads,1,13,credit_card,completed,0,2,0,4967,351,1
1573,Hat Yai,ads,1,5,cod,completed,0,2,0,2927,358,1
1574,Chon Buri,ads,1,6,promptpay,completed,0,2,1,2396,357,0
1575,Bangkok,organic,1,9,promptpay,completed,0,3,0,4797,353,0
1577,Khon Kaen,referral,1,2,credit_card,completed,0,1,1,659,359,0
1578,Chon Buri,ads,1,2,promptpay,completed,0,2,1,8517,359,1
1579,Bangkok,organic,1,12,promptpay,completed,0,1,0,409,348,0
1580,Bangkok,referral,1,9,promptpay,completed,0,4,1,11904,351,1
1581,Bangkok,ads,1,2,cod,completed,0,2,0,1498,358,1
1582,Udon Thani,ads,1,5,promptpay,completed,0,1,0,199,355,0
1583,Bangkok,organic,1,4,bank_transfer,returned,10,3,1,19076,356,1
1584,Bangkok,organic,1,1,credit_card,completed,0,1,0,2098,359,0
1585,Bangkok,ads,1,0,credit_card,cancelled,0,1,0,1018,359,0
1586,Udon Thani,ads,1,10,promptpay,completed,0,1,1,31977,349,1
1587,Nakhon Ratchasima,organic,1,11,promptpay,completed,0,1,0,349,348,0
1588,Udon Thani,ads,1,8,cod,cancelled,0,1,0,139,351,0
1589,Bangkok,organic,1,7,credit_card,completed,15,1,0,2157,352,1
1590,Bangkok,organic,1,13,credit_card,completed,0,3,1,13576,345,1
1591,Bangkok,referral,1,13,bank_transfer,completed,0,1,0,379,345,0
1592,Phuket,ads,1,4,cod,completed,0,3,0,3346,354,1
1593,Chon Buri,referral,1,4,credit_card,completed,0,1,0,1059,354,1
1594,Bangkok,ads,1,12,credit_card,completed,0,1,1,1959,346,0
1595,Hat Yai,ads,1,13,promptpay,completed,0,3,0,2937,345,1
1596,Chon Buri,organic,1,8,promptpay,completed,0,1,1,3829,350,0
1597,Bangkok,referral,1,11,promptpay,completed,0,1,0,2639,347,1
1598,Bangkok,organic,1,4,bank_transfer,completed,0,1,1,9779,354,1
1599,Chon Buri,organic,1,7,credit_card,completed,0,1,0,509,350,1
1600,Bangkok,organic,1,1,promptpay,completed,0,1,0,1069,356,0
1601,Nakhon Ratchasima,ads,1,3,credit_card,completed,0,2,1,12398,354,1
1602,Nakhon Ratchasima,ads,1,12,bank_transfer,completed,5,2,1,19297,345,1
1603,Chon Buri,referral,1,7,cod,completed,0,1,1,4838,349,1
1604,Nakhon Ratchasima,referral,1,10,bank_transfer,completed,5,2,1,9617,346,0
1605,Bangkok,referral,1,6,credit_card,completed,15,1,1,3709,350,1
1606,Khon Kaen,organic,1,2,credit_card,completed,5,2,0,5698,354,1
1607,Phuket,ads,1,10,promptpay,completed,15,1,0,329,346,0
1609,Phuket,referral,1,11,bank_transfer,completed,0,2,0,3727,344,0
1610,Udon Thani,ads,1,9,bank_transfer,completed,0,2,1,4598,346,0
1611,Bangkok,organic,1,12,promptpay,completed,0,1,0,2109,343,1
1612,Bangkok,organic,1,8,credit_card,completed,0,1,0,1029,347,1
1613,Hat Yai,organic,1,7,cod,completed,15,1,0,1329,347,0
1614,Bangkok,ads,1,2,bank_transfer,completed,5,2,0,1448,351,0
1615,Chiang Mai,organic,1,12,promptpay,completed,0,1,0,259,341,0
1616,Phuket,organic,1,0,credit_card,completed,5,1,0,219,353,1
1617,Hat Yai,ads,1,2,bank_transfer,completed,5,1,0,259,351,1
1618,Khon Kaen,organic,1,7,credit_card,completed,10,1,0,189,346,1
1619,Bangkok,organic,1,10,promptpay,completed,15,3,0,3236,343,0
1620,Hat Yai,ads,1,9,credit_card,completed,0,3,0,1906,343,0
1621,Udon Thani,ads,1,2,cod,completed,20,1,1,11877,350,1
1623,Bangkok,organic,1,14,cod,cancelled,5,1,0,5278,338,0
1624,Chon Buri,ads,1,10,credit_card,cancelled,0,2,1,12995,342,0
1625,Udon Thani,organic,1,8,credit_card,cancelled,5,1,0,8218,343,1
1626,Phuket,organic,1,14,bank_transfer,completed,0,2,1,17628,337,1
1628,Hat Yai,ads,1,4,credit_card,completed,10,1,0,2538,346,1
1629,Udon Thani,organic,1,9,credit_card,completed,0,2,0,728,341,0
1630,Bangkok,ads,1,11,promptpay,completed,0,1,0,1329,339,0
1631,Bangkok,ads,1,11,cod,completed,5,2,0,1638,339,0
1632,Chiang Mai,ads,1,2,credit_card,completed,0,3,0,5165,348,1
1633,Khon Kaen,organic,1,3,bank_transfer,completed,0,1,0,1018,347,1
1634,Bangkok,ads,1,9,promptpay,completed,0,2,1,4868,340,1
1636,Chon Buri,organic,1,5,promptpay,completed,15,4,0,4985,344,1
1637,Bangkok,organic,1,5,bank_transfer,completed,0,4,0,4554,344,1
1638,Phuket,referral,1,0,credit_card,completed,0,1,0,219,349,0
1639,Phuket,ads,1,3,credit_card,completed,0,1,0,329,345,1
1640,Nakhon Ratchasima,organic,1,3,credit_card,completed,0,1,0,678,345,1
1641,Bangkok,ads,1,11,promptpay,completed,0,1,0,409,337,1
1642,Bangkok,referral,1,2,promptpay,returned,0,2,0,1008,346,1
1644,Bangkok,organic,1,11,promptpay,completed,10,1,0,379,336,0
1645,Chon Buri,organic,1,5,promptpay,completed,0,1,0,559,341,0
1646,Chon Buri,organic,1,9,promptpay,completed,0,1,0,758,337,0
1647,Bangkok,organic,1,7,promptpay,completed,0,1,0,1059,339,1
1648,Bangkok,ads,1,14,credit_card,completed,5,1,1,27378,331,1
1649,Bangkok,referral,1,12,promptpay,completed,0,1,0,399,333,1
1650,Bangkok,ads,1,4,credit_card,completed,0,1,0,2037,341,1
1652,Bangkok,organic,1,8,promptpay,completed,0,1,0,658,336,0
1653,Chon Buri,ads,1,10,credit_card,completed,0,3,1,17746,334,0
1654,Hat Yai,ads,1,7,promptpay,completed,0,1,0,1949,337,0
1655,Chon Buri,organic,1,6,promptpay,completed,10,1,0,229,338,0
1656,Udon Thani,ads,1,13,credit_card,completed,0,2,1,3586,331,0
1657,Bangkok,ads,1,9,bank_transfer,cancelled,15,3,0,4455,334,1
1658,Chiang Mai,organic,1,0,cod,completed,0,1,0,998,343,1
1659,Phuket,organic,1,12,credit_card,completed,0,1,0,1069,331,0
1660,Hat Yai,ads,1,12,promptpay,completed,0,2,0,1248,330,0
1661,Phuket,organic,1,4,bank_transfer,completed,0,2,0,3108,338,1
1662,Bangkok,organic,1,13,cod,completed,0,1,0,1079,329,1
1663,Bangkok,ads,1,10,cod,completed,0,1,0,218,332,0
1664,Chiang Mai,ads,1,12,promptpay,returned,0,3,1,41686,330,1
1665,Bangkok,ads,1,3,credit_card,returned,0,1,0,3939,339,0
1666,Bangkok,organic,1,8,promptpay,completed,0,2,0,708,334,1
1667,Bangkok,ads,1,0,promptpay,completed,0,1,0,1269,342,1
1669,Chiang Mai,organic,1,3,credit_card,completed,15,1,0,799,338,0
1670,Bangkok,organic,1,12,promptpay,completed,0,4,1,5696,329,0
1671,Bangkok,referral,1,8,credit_card,completed,0,2,0,1398,333,1
1672,Bangkok,organic,1,5,cod,completed,0,3,1,23806,334,1
1674,Udon Thani,organic,1,0,cod,cancelled,0,1,0,769,339,1
1675,Bangkok,organic,1,7,promptpay,completed,0,1,0,4769,332,1
1676,Khon Kaen,ads,1,6,promptpay,completed,5,1,1,18439,333,1
1677,Bangkok,organic,1,0,promptpay,completed,0,3,0,2817,339,0
1678,Udon Thani,organic,1,8,promptpay,completed,10,3,0,1557,331,1
1679,Bangkok,ads,1,13,credit_card,completed,0,3,0,3397,325,1
1680,Chon Buri,organic,1,14,credit_card,returned,10,2,0,4477,324,1
1681,Phuket,organic,1,9,credit_card,completed,0,2,0,4117,329,0
1682,Phuket,organic,1,14,promptpay,completed,0,2,1,3485,323,1
1683,Bangkok,organic,1,1,credit_card,completed,10,3,1,5287,335,1
1685,Bangkok,organic,1,13,credit_card,completed,5,1,0,409,322,1
1686,Bangkok,ads,1,7,promptpay,completed,10,1,0,909,328,0
1687,Chiang Mai,ads,1,13,promptpay,completed,15,2,1,14268,322,1
1688,Nakhon Ratchasima,ads,1,4,credit_card,completed,0,1,0,769,330,1
1689,Khon Kaen,organic,1,0,promptpay,completed,0,2,0,1658,334,0
1690,Chiang Mai,organic,1,10,bank_transfer,completed,10,1,0,2547,324,1
1691,Bangkok,ads,2,6,credit_card,completed,0,1,0,1249,327,1
1692,Chiang Mai,organic,2,1,cod,completed,0,4,0,11475,332,1
1693,Bangkok,referral,2,14,bank_transfer,completed,0,4,1,5264,319,1
1694,Chiang Mai,organic,2,0,credit_card,completed,20,3,1,21407,333,1
1695,Bangkok,ads,2,4,credit_card,completed,0,1,1,1219,329,0
1696,Bangkok,organic,2,9,promptpay,completed,0,1,0,349,324,1
1697,Bangkok,ads,2,6,promptpay,completed,0,1,0,1249,327,0
1698,Chiang Mai,ads,2,4,promptpay,completed,0,4,1,3324,328,0
1699,Nakhon Ratchasima,ads,2,4,credit_card,completed,0,3,0,5656,328,0
1700,Bangkok,ads,2,13,promptpay,completed,10,2,1,10208,319,1
1701,Chon Buri,referral,2,5,promptpay,completed,10,3,1,10316,327,1
1702,Bangkok,organic,2,4,credit_card,completed,5,1,0,249,327,0
1703,Hat Yai,ads,2,12,credit_card,completed,0,1,1,3709,319,1
1704,Hat Yai,ads,2,2,credit_card,completed,0,1,0,1079,329,1
1705,Phuket,organic,2,9,cod,completed,0,1,1,579,322,1
1706,Nakhon Ratchasima,ads,2,5,promptpay,completed,0,3,0,957,326,0
1707,Phuket,organic,2,5,credit_card,completed,0,2,1,3368,325,1
1708,Bangkok,ads,2,4,promptpay,completed,0,3,1,2845,326,1
1709,Bangkok,organic,2,13,promptpay,completed,10,1,0,1049,316,1
1710,Bangkok,referral,2,10,credit_card,completed,0,1,1,659,319,1
1711,Bangkok,organic,2,9,credit_card,completed,10,1,0,449,320,1
1712,Bangkok,organic,2,12,bank_transfer,completed,0,1,0,259,317,0
1713,Bangkok,ads,2,6,promptpay,completed,0,3,1,3455,323,0
1714,Bangkok,referral,2,10,credit_card,cancelled,15,2,1,15798,318,0
1715,Chiang Mai,organic,2,4,promptpay,completed,0,1,0,1759,324,1
