order_id,customer_id,order_date,status,discount_pct,payment_method
5175,2666,2025-07-19,completed,,cod
5176,2670,2025-07-19,completed,20,bank_transfer
5177,2679,2025-07-19,completed,,promptpay
5178,1061,2025-07-20,completed,,cod
5179,1408,2025-07-20,completed,,bank_transfer
5180,1773,2025-07-20,completed,,promptpay
5181,1914,2025-07-20,completed,,credit_card
5182,2485,2025-07-20,completed,,credit_card
5183,2508,2025-07-20,completed,15,credit_card
5184,2573,2025-07-20,completed,,credit_card
5185,2640,2025-07-20,cancelled,,credit_card
5186,2643,2025-07-20,completed,,cod
5187,2691,2025-07-20,completed,15,promptpay
5188,570,2025-07-21,completed,,credit_card
5189,1886,2025-07-21,completed,,promptpay
5190,1906,2025-07-21,completed,,promptpay
5191,1961,2025-07-21,completed,10,credit_card
5192,2160,2025-07-21,completed,5,promptpay
5193,2370,2025-07-21,completed,10,credit_card
5194,2379,2025-07-21,completed,5,promptpay
5195,2654,2025-07-21,returned,15,promptpay
5196,1992,2025-07-22,completed,,credit_card
5197,2126,2025-07-22,completed,,bank_transfer
5198,2622,2025-07-22,completed,15,bank_transfer
5199,2665,2025-07-22,completed,,promptpay
5200,2669,2025-07-22,completed,,promptpay
5201,1564,2025-07-23,completed,,cod
5202,1736,2025-07-23,completed,,cod
5203,2453,2025-07-23,completed,,bank_transfer
5204,2672,2025-07-23,completed,,bank_transfer
5205,2692,2025-07-23,completed,,promptpay
5206,1741,2025-07-24,completed,,promptpay
5207,2131,2025-07-24,completed,,credit_card
5208,2160,2025-07-24,completed,,bank_transfer
5209,2539,2025-07-24,completed,,credit_card
5210,2658,2025-07-24,completed,,credit_card
5211,2669,2025-07-24,completed,5,promptpay
5212,2676,2025-07-24,completed,,promptpay
5213,2683,2025-07-24,completed,5,promptpay
5214,2704,2025-07-24,completed,,cod
5215,1902,2025-07-25,completed,,bank_transfer
5216,2667,2025-07-25,returned,,cod
5217,2674,2025-07-25,completed,,promptpay
5218,2684,2025-07-25,completed,,credit_card
5219,2694,2025-07-25,completed,,credit_card
5220,2706,2025-07-25,completed,10,promptpay
5221,1710,2025-07-26,completed,,promptpay
5222,1824,2025-07-26,completed,,promptpay
5223,1834,2025-07-26,completed,10,promptpay
5224,1899,2025-07-26,completed,,credit_card
5225,2214,2025-07-26,completed,,promptpay
5226,2350,2025-07-26,completed,,promptpay
5227,2379,2025-07-26,completed,,credit_card
5228,2657,2025-07-26,completed,,promptpay
5229,2662,2025-07-26,completed,,bank_transfer
5230,2675,2025-07-26,completed,,promptpay
5231,2690,2025-07-26,completed,,cod
5232,2699,2025-07-26,completed,,promptpay
5233,2700,2025-07-26,completed,,credit_card
5234,1913,2025-07-27,completed,5,credit_card
5235,1914,2025-07-27,completed,5,credit_card
5236,1917,2025-07-27,completed,,credit_card
5237,2179,2025-07-27,completed,,cod
5238,2341,2025-07-27,completed,,promptpay
5239,2525,2025-07-27,completed,,promptpay
5240,2678,2025-07-27,completed,,credit_card
5241,2696,2025-07-27,completed,15,cod
5242,2698,2025-07-27,completed,,promptpay
5243,2604,2025-07-28,completed,,promptpay
5244,2677,2025-07-28,completed,,promptpay
5245,2680,2025-07-28,cancelled,,credit_card
5246,2687,2025-07-28,completed,,promptpay
5247,882,2025-07-29,completed,,credit_card
5248,1794,2025-07-29,completed,,promptpay
5249,2008,2025-07-29,completed,,promptpay
5250,2142,2025-07-29,completed,,promptpay
5251,2644,2025-07-29,completed,15,promptpay
5252,2668,2025-07-29,cancelled,15,credit_card
5253,2673,2025-07-29,completed,,credit_card
5254,2716,2025-07-29,completed,,cod
5255,2725,2025-07-29,returned,20,credit_card
5256,1649,2025-07-30,completed,,promptpay
5257,2040,2025-07-30,completed,10,credit_card
5258,2080,2025-07-30,completed,,promptpay
5259,2122,2025-07-30,returned,10,cod
5260,2165,2025-07-30,completed,,credit_card
5261,2637,2025-07-30,completed,10,bank_transfer
5262,2688,2025-07-30,completed,,bank_transfer
5263,2697,2025-07-30,completed,,bank_transfer
5264,2726,2025-07-30,cancelled,20,promptpay
5265,1859,2025-07-31,completed,,credit_card
5266,1905,2025-07-31,completed,,promptpay
5267,1946,2025-07-31,completed,10,promptpay
5268,2133,2025-07-31,completed,,promptpay
5269,2498,2025-07-31,completed,,credit_card
5270,2669,2025-07-31,completed,,promptpay
5271,2679,2025-07-31,completed,,promptpay
5272,2682,2025-07-31,completed,10,credit_card
5273,2695,2025-07-31,completed,10,credit_card
5274,2706,2025-07-31,completed,,credit_card
5275,2712,2025-07-31,completed,20,credit_card
5276,2727,2025-07-31,completed,,bank_transfer
5277,1056,2025-08-01,returned,10,promptpay
5278,1439,2025-08-01,cancelled,,promptpay
5279,1521,2025-08-01,returned,,credit_card
5280,1543,2025-08-01,cancelled,,credit_card
5281,1703,2025-08-01,cancelled,,cod
5282,1948,2025-08-01,cancelled,,credit_card
5283,2615,2025-08-01,cancelled,,cod
5284,2689,2025-08-01,completed,,credit_card
5285,2729,2025-08-01,completed,,credit_card
5286,1299,2025-08-02,completed,,promptpay
5287,1549,2025-08-02,completed,,promptpay
5288,1805,2025-08-02,completed,,credit_card
5289,1917,2025-08-02,completed,15,promptpay
5290,2041,2025-08-02,completed,,promptpay
5291,2643,2025-08-02,completed,,credit_card
5292,2653,2025-08-02,completed,,promptpay
5293,2701,2025-08-02,completed,20,credit_card
5294,2718,2025-08-02,completed,,promptpay
5295,2733,2025-08-02,completed,,promptpay
5296,1850,2025-08-03,completed,,promptpay
5297,1945,2025-08-03,completed,,cod
5298,1964,2025-08-03,cancelled,5,promptpay
5299,1975,2025-08-03,completed,,credit_card
5300,2708,2025-08-03,completed,,promptpay
5301,2742,2025-08-03,completed,,cod
5302,1694,2025-08-04,completed,,promptpay
5303,2049,2025-08-04,completed,5,promptpay
5304,2081,2025-08-04,completed,20,credit_card
5305,2620,2025-08-04,completed,5,credit_card
5306,2654,2025-08-04,completed,,credit_card
5307,2684,2025-08-04,completed,,promptpay
5308,2731,2025-08-04,cancelled,,credit_card
5309,2732,2025-08-04,completed,,cod
5310,2370,2025-08-05,completed,,credit_card
5311,2669,2025-08-05,completed,10,credit_card
5312,2703,2025-08-05,completed,20,credit_card
5313,2718,2025-08-05,completed,5,promptpay
5314,2722,2025-08-05,completed,10,bank_transfer
5315,2745,2025-08-05,completed,10,credit_card
5316,1899,2025-08-06,completed,,credit_card
5317,1933,2025-08-06,completed,,promptpay
5318,2099,2025-08-06,completed,5,credit_card
5319,2122,2025-08-06,completed,15,cod
5320,2719,2025-08-06,completed,,credit_card
5321,2753,2025-08-06,completed,,promptpay
5322,245,2025-08-07,completed,,cod
5323,1628,2025-08-07,completed,5,cod
5324,1736,2025-08-07,completed,,bank_transfer
5325,1913,2025-08-07,completed,15,promptpay
5326,1939,2025-08-07,completed,,cod
5327,1955,2025-08-07,completed,10,promptpay
5328,1975,2025-08-07,completed,,credit_card
5329,2102,2025-08-07,completed,,promptpay
5330,2614,2025-08-07,completed,,credit_card
5331,2707,2025-08-07,completed,,cod
5332,2714,2025-08-07,completed,5,promptpay
5333,2718,2025-08-07,completed,20,promptpay
5334,2748,2025-08-07,completed,,cod
5335,2755,2025-08-07,completed,,promptpay
5336,1760,2025-08-08,returned,,credit_card
5337,1808,2025-08-08,completed,5,credit_card
5338,2147,2025-08-08,completed,5,promptpay
5339,2166,2025-08-08,completed,5,cod
5340,2710,2025-08-08,completed,,bank_transfer
5341,2713,2025-08-08,completed,,cod
5342,2715,2025-08-08,completed,,promptpay
5343,2723,2025-08-08,completed,,promptpay
5344,2727,2025-08-08,returned,,promptpay
5345,2748,2025-08-08,completed,,promptpay
5346,2752,2025-08-08,completed,,promptpay
5347,1792,2025-08-09,completed,,bank_transfer
5348,1938,2025-08-09,returned,5,promptpay
5349,2404,2025-08-09,completed,,credit_card
5350,2711,2025-08-09,completed,,bank_transfer
5351,2721,2025-08-09,completed,,cod
5352,2761,2025-08-09,completed,,promptpay
5353,2766,2025-08-09,completed,,promptpay
5354,1521,2025-08-10,completed,,promptpay
5355,1945,2025-08-10,completed,,credit_card
5356,2385,2025-08-10,completed,,promptpay
5357,2652,2025-08-10,returned,10,promptpay
5358,2680,2025-08-10,completed,,promptpay
5359,2730,2025-08-10,completed,,promptpay
5360,2760,2025-08-10,completed,,bank_transfer
5361,2022,2025-08-11,returned,,cod
5362,2040,2025-08-11,completed,,cod
5363,2072,2025-08-11,cancelled,15,credit_card
5364,2112,2025-08-11,completed,10,promptpay
5365,2224,2025-08-11,completed,,promptpay
5366,2627,2025-08-11,completed,,bank_transfer
5367,2639,2025-08-11,completed,,promptpay
5368,2666,2025-08-11,completed,,promptpay
5369,2717,2025-08-11,completed,,promptpay
5370,2724,2025-08-11,completed,,promptpay
5371,2728,2025-08-11,completed,,credit_card
5372,2738,2025-08-11,cancelled,5,promptpay
5373,873,2025-08-12,completed,,promptpay
5374,2143,2025-08-12,completed,,credit_card
5375,2734,2025-08-12,completed,,credit_card
5376,2737,2025-08-12,completed,,promptpay
5377,2740,2025-08-12,completed,,cod
5378,1602,2025-08-13,completed,15,promptpay
5379,1612,2025-08-13,completed,,credit_card
5380,1803,2025-08-13,completed,,credit_card
5381,1878,2025-08-13,completed,,cod
5382,1895,2025-08-13,completed,20,cod
5383,2688,2025-08-13,completed,,credit_card
5384,2749,2025-08-13,completed,,credit_card
5385,2754,2025-08-13,completed,,credit_card
5386,2757,2025-08-13,completed,,credit_card
5387,2776,2025-08-13,completed,,promptpay
5388,2779,2025-08-13,completed,,credit_card
5389,570,2025-08-14,completed,5,promptpay
5390,1157,2025-08-14,completed,,credit_card
5391,1387,2025-08-14,completed,,promptpay
5392,1902,2025-08-14,completed,,promptpay
5393,2122,2025-08-14,completed,,credit_card
5394,2130,2025-08-14,cancelled,,credit_card
5395,2746,2025-08-14,completed,10,bank_transfer
5396,2764,2025-08-14,completed,,credit_card
5397,2786,2025-08-14,completed,,promptpay
5398,2225,2025-08-15,completed,5,promptpay
5399,2357,2025-08-15,completed,,credit_card
5400,2736,2025-08-15,completed,15,bank_transfer
5401,2739,2025-08-15,completed,,credit_card
5402,2743,2025-08-15,completed,,promptpay
5403,2751,2025-08-15,completed,,promptpay
5404,2777,2025-08-15,completed,,credit_card
5405,2785,2025-08-15,completed,,promptpay
5406,1266,2025-08-16,completed,10,credit_card
5407,1736,2025-08-16,completed,10,bank_transfer
5408,1820,2025-08-16,completed,,credit_card
5409,1939,2025-08-16,completed,5,promptpay
5410,2080,2025-08-16,completed,,credit_card
5411,2481,2025-08-16,completed,,credit_card
5412,2676,2025-08-16,completed,,promptpay
5413,2735,2025-08-16,completed,,credit_card
5414,2744,2025-08-16,completed,5,promptpay
5415,2747,2025-08-16,completed,20,promptpay
5416,2773,2025-08-16,completed,20,promptpay
5417,2781,2025-08-16,completed,5,credit_card
5418,2782,2025-08-16,completed,5,credit_card
5419,2792,2025-08-16,completed,,promptpay
5420,2802,2025-08-16,completed,,cod
5421,2805,2025-08-16,cancelled,,promptpay
5422,1069,2025-08-17,completed,10,cod
5423,1225,2025-08-17,cancelled,,credit_card
5424,1521,2025-08-17,completed,,cod
5425,2042,2025-08-17,returned,15,promptpay
5426,1572,2025-08-18,completed,,credit_card
5427,2063,2025-08-18,completed,,credit_card
5428,2067,2025-08-18,completed,,promptpay
5429,2115,2025-08-18,completed,,promptpay
5430,2756,2025-08-18,completed,20,credit_card
5431,2762,2025-08-18,completed,10,credit_card
5432,2763,2025-08-18,completed,,credit_card
5433,2768,2025-08-18,completed,,promptpay
5434,2782,2025-08-18,completed,,promptpay
5435,2788,2025-08-18,completed,,credit_card
5436,2796,2025-08-18,completed,5,credit_card
5437,2800,2025-08-18,completed,,credit_card
5438,2802,2025-08-18,completed,10,promptpay
5439,2807,2025-08-18,completed,,cod
5440,2814,2025-08-18,completed,,cod
5441,1056,2025-08-19,returned,,cod
5442,1647,2025-08-19,returned,,cod
5443,2130,2025-08-19,completed,10,cod
5444,2614,2025-08-19,completed,5,bank_transfer
5445,2796,2025-08-19,completed,10,credit_card
5446,2812,2025-08-19,cancelled,,credit_card
5447,882,2025-08-20,cancelled,15,bank_transfer
5448,1859,2025-08-20,completed,,promptpay
5449,2030,2025-08-20,completed,,credit_card
5450,2124,2025-08-20,completed,5,bank_transfer
5451,2554,2025-08-20,completed,5,cod
5452,2706,2025-08-20,completed,,credit_card
5453,2772,2025-08-20,completed,,credit_card
5454,2778,2025-08-20,completed,5,promptpay
5455,2790,2025-08-20,completed,,bank_transfer
5456,1647,2025-08-21,completed,,credit_card
5457,1933,2025-08-21,completed,,promptpay
5458,2606,2025-08-21,completed,10,credit_card
5459,2723,2025-08-21,completed,,promptpay
5460,2759,2025-08-21,completed,,credit_card
5461,2769,2025-08-21,completed,10,promptpay
5462,2789,2025-08-21,returned,,credit_card
5463,2825,2025-08-21,completed,,promptpay
5464,1408,2025-08-22,completed,5,credit_card
5465,1971,2025-08-22,completed,15,credit_card
5466,2082,2025-08-22,completed,,cod
5467,2322,2025-08-22,completed,,credit_card
5468,2386,2025-08-22,cancelled,5,credit_card
5469,2712,2025-08-22,completed,,credit_card
5470,2715,2025-08-22,completed,5,cod
5471,2732,2025-08-22,completed,,cod
5472,2765,2025-08-22,completed,,bank_transfer
5473,2768,2025-08-22,completed,10,credit_card
5474,2780,2025-08-22,completed,,promptpay
5475,2783,2025-08-22,completed,,credit_card
5476,2810,2025-08-22,completed,,bank_transfer
5477,2835,2025-08-22,completed,,credit_card
5478,2837,2025-08-22,completed,,bank_transfer
5479,882,2025-08-23,completed,,credit_card
5480,1534,2025-08-23,completed,,credit_card
5481,2000,2025-08-23,cancelled,,bank_transfer
5482,2042,2025-08-23,returned,,promptpay
5483,2159,2025-08-23,completed,,cod
5484,2165,2025-08-23,completed,,promptpay
5485,2726,2025-08-23,completed,10,credit_card
5486,2774,2025-08-23,completed,,credit_card
5487,2793,2025-08-23,completed,,cod
5488,2808,2025-08-23,completed,,promptpay
5489,2821,2025-08-23,completed,,promptpay
5490,2021,2025-08-24,completed,,credit_card
5491,2126,2025-08-24,completed,,promptpay
5492,2159,2025-08-24,completed,,credit_card
5493,2197,2025-08-24,returned,,promptpay
5494,2770,2025-08-24,completed,,promptpay
5495,2775,2025-08-24,completed,,credit_card
5496,2784,2025-08-24,completed,,promptpay
5497,2822,2025-08-24,completed,5,cod
5498,2827,2025-08-24,completed,,promptpay
5499,2844,2025-08-24,completed,,cod
5500,884,2025-08-25,completed,10,credit_card
5501,1902,2025-08-25,completed,,credit_card
5502,2185,2025-08-25,completed,20,promptpay
5503,2356,2025-08-25,completed,5,promptpay
5504,2771,2025-08-25,completed,,promptpay
5505,2806,2025-08-25,completed,5,cod
5506,2809,2025-08-25,completed,5,promptpay
5507,2838,2025-08-25,completed,15,promptpay
5508,2842,2025-08-25,completed,,promptpay
5509,2843,2025-08-25,completed,,credit_card
5510,2854,2025-08-25,completed,,promptpay
5511,1250,2025-08-26,completed,20,promptpay
5512,2150,2025-08-26,completed,15,credit_card
5513,2317,2025-08-26,completed,15,credit_card
5514,2488,2025-08-26,completed,20,promptpay
5515,2620,2025-08-26,completed,,promptpay
5516,2662,2025-08-26,completed,,credit_card
5517,2689,2025-08-26,completed,5,promptpay
5518,2791,2025-08-26,completed,,promptpay
5519,2794,2025-08-26,completed,,credit_card
5520,2799,2025-08-26,completed,,credit_card
5521,2827,2025-08-26,completed,5,cod
5522,2852,2025-08-26,completed,,promptpay
5523,1687,2025-08-27,completed,,credit_card
5524,1800,2025-08-27,completed,15,credit_card
5525,2126,2025-08-27,completed,,credit_card
5526,2309,2025-08-27,completed,,bank_transfer
5527,2555,2025-08-27,completed,,credit_card
5528,2700,2025-08-27,completed,,bank_transfer
5529,2791,2025-08-27,returned,,credit_card
5530,2794,2025-08-27,completed,,promptpay
5531,2798,2025-08-27,completed,,credit_card
5532,2815,2025-08-27,completed,,promptpay
5533,2817,2025-08-27,completed,,credit_card
5534,2826,2025-08-27,completed,10,credit_card
5535,2829,2025-08-27,completed,15,promptpay
5536,2832,2025-08-27,completed,,cod
5537,2848,2025-08-27,completed,,promptpay
5538,2861,2025-08-27,completed,10,credit_card
5539,1890,2025-08-28,completed,,credit_card
5540,2776,2025-08-28,completed,,credit_card
5541,2795,2025-08-28,completed,,promptpay
5542,2797,2025-08-28,cancelled,,promptpay
5543,2804,2025-08-28,completed,,bank_transfer
5544,2828,2025-08-28,completed,,promptpay
5545,2841,2025-08-28,completed,,promptpay
5546,2858,2025-08-28,completed,,promptpay
5547,1045,2025-08-29,completed,20,promptpay
5548,2112,2025-08-29,completed,,promptpay
5549,2405,2025-08-29,completed,10,credit_card
5550,2669,2025-08-29,completed,,promptpay
5551,2782,2025-08-29,completed,,bank_transfer
5552,2824,2025-08-29,completed,,credit_card
5553,2845,2025-08-29,completed,,cod
5554,2323,2025-08-30,completed,10,credit_card
5555,2847,2025-08-30,completed,,promptpay
5556,2849,2025-08-30,completed,,promptpay
5557,2857,2025-08-30,completed,,promptpay
5558,159,2025-08-31,completed,,credit_card
5559,2253,2025-08-31,completed,15,promptpay
5560,2528,2025-08-31,completed,,cod
5561,2613,2025-08-31,completed,,cod
5562,2770,2025-08-31,cancelled,10,bank_transfer
5563,2813,2025-08-31,completed,,promptpay
5564,2816,2025-08-31,completed,,promptpay
5565,2818,2025-08-31,completed,10,promptpay
5566,2823,2025-08-31,completed,,promptpay
5567,2836,2025-08-31,returned,5,cod
5568,2851,2025-08-31,completed,10,credit_card
5569,2877,2025-08-31,completed,15,cod
5570,2878,2025-08-31,completed,,credit_card
5571,1628,2025-09-01,completed,10,credit_card
5572,2121,2025-09-01,completed,,credit_card
5573,2124,2025-09-01,completed,,cod
5574,2386,2025-09-01,completed,10,bank_transfer
5575,2687,2025-09-01,completed,,promptpay
5576,2704,2025-09-01,completed,10,promptpay
5577,2731,2025-09-01,completed,,bank_transfer
5578,2814,2025-09-01,completed,15,cod
5579,2841,2025-09-01,completed,,promptpay
5580,2849,2025-09-01,completed,,credit_card
5581,2860,2025-09-01,completed,,promptpay
5582,2865,2025-09-01,completed,,promptpay
5583,2870,2025-09-01,completed,,promptpay
5584,1800,2025-09-02,completed,,promptpay
5585,1886,2025-09-02,completed,,credit_card
5586,2653,2025-09-02,returned,10,promptpay
5587,2671,2025-09-02,completed,,credit_card
5588,2706,2025-09-02,completed,,credit_card
5589,2773,2025-09-02,completed,,promptpay
5590,2781,2025-09-02,completed,10,promptpay
5591,2042,2025-09-03,completed,,cod
5592,2525,2025-09-03,completed,,bank_transfer
5593,2760,2025-09-03,completed,,bank_transfer
5594,2833,2025-09-03,completed,5,promptpay
5595,2840,2025-09-03,cancelled,,promptpay
5596,2873,2025-09-03,cancelled,,bank_transfer
5597,2874,2025-09-03,completed,,bank_transfer
5598,2875,2025-09-03,completed,,promptpay
5599,1045,2025-09-04,completed,,credit_card
5600,2674,2025-09-04,completed,10,credit_card
5601,2760,2025-09-04,completed,,credit_card
5602,2785,2025-09-04,completed,,promptpay
5603,2850,2025-09-04,completed,,cod
5604,2856,2025-09-04,completed,,promptpay
5605,2859,2025-09-04,completed,,credit_card
5606,1707,2025-09-05,cancelled,10,cod
5607,1907,2025-09-05,completed,,credit_card
5608,2042,2025-09-05,completed,,promptpay
5609,2165,2025-09-05,completed,5,promptpay
5610,2404,2025-09-05,completed,,bank_transfer
5611,2691,2025-09-05,completed,10,bank_transfer
5612,2776,2025-09-05,completed,,promptpay
5613,2785,2025-09-05,completed,,credit_card
5614,2794,2025-09-05,completed,,credit_card
5615,2851,2025-09-05,completed,,promptpay
5616,2855,2025-09-05,completed,5,credit_card
5617,2866,2025-09-05,completed,15,credit_card
5618,2880,2025-09-05,completed,,credit_card
5619,2887,2025-09-05,completed,,credit_card
5620,1824,2025-09-06,completed,10,promptpay
5621,2469,2025-09-06,completed,,promptpay
5622,2507,2025-09-06,completed,,credit_card
5623,2624,2025-09-06,completed,15,credit_card
5624,2632,2025-09-06,completed,,cod
5625,2853,2025-09-06,completed,,promptpay
5626,880,2025-09-07,completed,,credit_card
5627,1240,2025-09-07,completed,,bank_transfer
5628,1649,2025-09-07,completed,10,promptpay
5629,1843,2025-09-07,completed,,promptpay
5630,1993,2025-09-07,completed,5,promptpay
5631,2110,2025-09-07,completed,,bank_transfer
5632,2406,2025-09-07,completed,,promptpay
5633,2609,2025-09-07,cancelled,5,promptpay
5634,2646,2025-09-07,completed,,credit_card
5635,2669,2025-09-07,completed,,promptpay
5636,2814,2025-09-07,completed,,promptpay
5637,2884,2025-09-07,completed,,cod
5638,1056,2025-09-08,returned,,cod
5639,1662,2025-09-08,completed,,cod
5640,2862,2025-09-08,completed,,cod
5641,2864,2025-09-08,completed,,cod
5642,2882,2025-09-08,completed,,promptpay
5643,1228,2025-09-09,completed,20,credit_card
5644,2421,2025-09-09,returned,5,promptpay
5645,2660,2025-09-09,completed,10,cod
5646,2725,2025-09-09,completed,,cod
5647,2789,2025-09-09,completed,,credit_card
5648,2868,2025-09-09,completed,,promptpay
5649,2877,2025-09-09,completed,,promptpay
5650,2879,2025-09-09,completed,,promptpay
5651,2883,2025-09-09,completed,,promptpay
5652,1886,2025-09-10,completed,,promptpay
5653,2022,2025-09-10,completed,5,cod
5654,2281,2025-09-10,cancelled,,credit_card
5655,2572,2025-09-10,completed,15,credit_card
5656,2754,2025-09-10,completed,,credit_card
5657,2771,2025-09-10,completed,,credit_card
5658,2889,2025-09-10,completed,,promptpay
5659,2908,2025-09-10,completed,,promptpay
5660,2239,2025-09-11,completed,15,promptpay
5661,2404,2025-09-11,completed,,promptpay
5662,2573,2025-09-11,completed,5,credit_card
5663,2621,2025-09-11,completed,,credit_card
5664,2630,2025-09-11,completed,,credit_card
5665,2681,2025-09-11,completed,5,bank_transfer
5666,2773,2025-09-11,completed,,credit_card
5667,2837,2025-09-11,returned,5,promptpay
5668,2856,2025-09-11,completed,15,promptpay
5669,2867,2025-09-11,completed,,promptpay
5670,2890,2025-09-11,completed,10,credit_card
5671,2893,2025-09-11,completed,,promptpay
5672,2898,2025-09-11,returned,,credit_card
5673,2909,2025-09-11,completed,5,bank_transfer
5674,1862,2025-09-12,completed,,promptpay
5675,1963,2025-09-12,completed,,credit_card
5676,2062,2025-09-12,completed,,promptpay
5677,2088,2025-09-12,cancelled,,promptpay
5678,2222,2025-09-12,completed,,promptpay
5679,2726,2025-09-12,completed,,bank_transfer
5680,2755,2025-09-12,completed,,credit_card
5681,2763,2025-09-12,completed,,promptpay
5682,2789,2025-09-12,completed,,credit_card
5683,2876,2025-09-12,returned,,bank_transfer
5684,2881,2025-09-12,completed,,promptpay
5685,2892,2025-09-12,returned,,cod
5686,2907,2025-09-12,completed,,credit_card
5687,2908,2025-09-12,completed,15,cod
5688,2919,2025-09-12,completed,,promptpay
5689,1228,2025-09-13,returned,,credit_card
5690,1853,2025-09-13,completed,,promptpay
5691,2342,2025-09-13,completed,,promptpay
5692,2731,2025-09-13,completed,,cod
5693,2869,2025-09-13,completed,,promptpay
5694,2900,2025-09-13,completed,,promptpay
5695,2905,2025-09-13,completed,,credit_card
5696,1865,2025-09-14,completed,15,cod
5697,2332,2025-09-14,completed,,promptpay
5698,2646,2025-09-14,completed,,credit_card
5699,2895,2025-09-14,completed,,promptpay
5700,2906,2025-09-14,completed,,promptpay
5701,1225,2025-09-15,completed,,promptpay
5702,1335,2025-09-15,completed,,promptpay
5703,2179,2025-09-15,completed,,cod
5704,2239,2025-09-15,cancelled,,promptpay
5705,2295,2025-09-15,completed,20,promptpay
5706,2337,2025-09-15,completed,5,promptpay
5707,2885,2025-09-15,completed,,cod
5708,2902,2025-09-15,completed,10,promptpay
5709,2930,2025-09-15,completed,,credit_card
5710,2404,2025-09-16,completed,,credit_card
5711,2488,2025-09-16,completed,,cod
5712,2800,2025-09-16,completed,,promptpay
5713,2826,2025-09-16,completed,,bank_transfer
5714,2891,2025-09-16,completed,,promptpay
5715,2899,2025-09-16,completed,,credit_card
5716,2911,2025-09-16,completed,5,credit_card
5717,2925,2025-09-16,returned,,credit_card
5718,2930,2025-09-16,completed,5,credit_card
5719,2295,2025-09-17,completed,10,bank_transfer
5720,2662,2025-09-17,completed,,credit_card
5721,2691,2025-09-17,completed,,promptpay
5722,2746,2025-09-17,completed,,bank_transfer
5723,2841,2025-09-17,completed,,credit_card
5724,2886,2025-09-17,completed,,cod
5725,2920,2025-09-17,completed,15,credit_card
5726,2926,2025-09-17,completed,,promptpay
5727,2932,2025-09-17,completed,,promptpay
5728,2936,2025-09-17,completed,,credit_card
5729,1405,2025-09-18,cancelled,,promptpay
5730,1470,2025-09-18,completed,,credit_card
5731,1632,2025-09-18,completed,,bank_transfer
5732,1687,2025-09-18,completed,,credit_card
5733,1859,2025-09-18,completed,,credit_card
5734,1905,2025-09-18,completed,,cod
5735,2805,2025-09-18,completed,,credit_card
5736,2894,2025-09-18,completed,,promptpay
5737,2914,2025-09-18,completed,20,promptpay
5738,2927,2025-09-18,completed,,bank_transfer
5739,2940,2025-09-18,completed,,credit_card
5740,1538,2025-09-19,completed,5,cod
5741,2572,2025-09-19,completed,,promptpay
5742,2712,2025-09-19,completed,,cod
5743,2781,2025-09-19,returned,20,promptpay
5744,2804,2025-09-19,returned,,bank_transfer
5745,2897,2025-09-19,completed,,credit_card
5746,2902,2025-09-19,cancelled,,credit_card
5747,2910,2025-09-19,completed,,promptpay
5748,2921,2025-09-19,completed,,credit_card
5749,2934,2025-09-19,completed,15,promptpay
5750,2938,2025-09-19,completed,,promptpay
5751,2942,2025-09-19,completed,,promptpay
5752,1823,2025-09-20,completed,,promptpay
5753,2340,2025-09-20,completed,10,promptpay
5754,2670,2025-09-20,completed,,credit_card
5755,2675,2025-09-20,completed,,promptpay
5756,2734,2025-09-20,completed,15,promptpay
5757,2912,2025-09-20,completed,,promptpay
5758,2917,2025-09-20,completed,,promptpay
5759,2928,2025-09-20,cancelled,,promptpay
5760,2942,2025-09-20,completed,,credit_card
5761,2943,2025-09-20,completed,,promptpay
5762,1843,2025-09-21,completed,,promptpay
5763,2083,2025-09-21,completed,,promptpay
5764,2130,2025-09-21,completed,,bank_transfer
5765,2854,2025-09-21,completed,,promptpay
5766,2868,2025-09-21,completed,,credit_card
5767,2898,2025-09-21,cancelled,,cod
5768,2904,2025-09-21,completed,15,credit_card
5769,1240,2025-09-22,completed,10,bank_transfer
5770,1821,2025-09-22,completed,,cod
5771,2147,2025-09-22,cancelled,,credit_card
5772,2772,2025-09-22,completed,5,cod
5773,2825,2025-09-22,completed,,credit_card
5774,2922,2025-09-22,returned,20,bank_transfer
5775,1232,2025-09-23,completed,,credit_card
5776,1862,2025-09-23,completed,,promptpay
5777,2796,2025-09-23,completed,20,cod
5778,2913,2025-09-23,completed,5,credit_card
5779,2929,2025-09-23,completed,15,promptpay
5780,2956,2025-09-23,completed,,credit_card
5781,2158,2025-09-24,completed,10,credit_card
5782,2836,2025-09-24,completed,,promptpay
5783,2865,2025-09-24,cancelled,,credit_card
5784,2916,2025-09-24,completed,,cod
5785,2935,2025-09-24,completed,10,credit_card
5786,2937,2025-09-24,cancelled,,promptpay
5787,2949,2025-09-24,completed,10,promptpay
5788,2968,2025-09-24,completed,,promptpay
5789,1538,2025-09-25,completed,5,promptpay
5790,2947,2025-09-25,completed,10,bank_transfer
5791,2950,2025-09-25,completed,,credit_card
5792,2952,2025-09-25,completed,,cod
5793,2979,2025-09-25,completed,,promptpay
5794,2080,2025-09-26,completed,,credit_card
5795,2217,2025-09-26,completed,,promptpay
5796,2495,2025-09-26,completed,,promptpay
5797,2733,2025-09-26,completed,,promptpay
5798,2893,2025-09-26,completed,15,promptpay
5799,2899,2025-09-26,completed,,credit_card
5800,2918,2025-09-26,completed,,credit_card
